_RAJ2000,_DEJ2000,FIRST,FITS,RAJ2000,DEJ2000,p_S_,Fpeak,Fint,Rms,Maj,Min,PA,c1,NAME,RA,DEC,APP_MAG,APP_MAG_FLAG,REDSHIFT_FLAG,REDSHIFT,OBJECT_TYPE,LII,BII,POSITION_FLAG,RADIO_DETECT,FLUX_6_CM,REF_FLUX_6_CM,FLUX_20_CM,REF_FLUX_20_CM,BV_COLOR,UB_COLOR,ABS_MAG,REF_CHART,REF_APP_MAG,REF_REDSHIFT,BROAD_TYPE,CLASS,plate,ifudsgn,plateifu,mangaid,versdrp2,versdrp3,verscore,versutil,versprim,platetyp,srvymode,objra,objdec,ifuglon,ifuglat,ifura,ifudec,ebvgal,nexp,exptime,drp3qual,bluesn2,redsn2,harname,frlplug,cartid,designid,cenra,cendec,airmsmin,airmsmed,airmsmax,seemin,seemed,seemax,transmin,transmed,transmax,mjdmin,mjdmed,mjdmax,gfwhm,rfwhm,ifwhm,zfwhm,mngtarg1,mngtarg2,mngtarg3,catidnum,plttarg,manga_tileid,nsa_iauname,ifudesignsize,ifutargetsize,ifudesignwrongsize,z,zmin,zmax,szmin,szmax,ezmin,ezmax,probs,pweight,psweight,psrweight,sweight,srweight,eweight,esweight,esrweight,nsa_field,nsa_run,nsa_camcol,nsa_version,nsa_nsaid,nsa_nsaid_v1b,nsa_z,nsa_zdist,nsa_sersic_absmag,nsa_elpetro_absmag,nsa_elpetro_amivar,nsa_sersic_mass,nsa_elpetro_mass,nsa_elpetro_ba,nsa_elpetro_phi,nsa_extinction,nsa_elpetro_th50_r,nsa_petro_th50,nsa_petro_flux,nsa_petro_flux_ivar,nsa_elpetro_flux,nsa_elpetro_flux_ivar,nsa_sersic_ba,nsa_sersic_n,nsa_sersic_phi,nsa_sersic_th50,nsa_sersic_flux,nsa_sersic_flux_ivar
242.71597,48.910904,J161051.8+485439,FITS,16 10 51.832,+48 54 39.25,0.014,2.87,2.42,0.133,0.0,0.0,122.4,g,NPM1G+49.0323,242.7158,48.9108,16.6,V,,0.044,S2,76.4796,46.1187,O,Y,0.0,0,2.0,2530,0.0,0.0,-19.7,0,0,2345,AGN,"  SEYFERT TYPE 2",8565,3703,8565-3703,1-92735,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,242.715881348,48.9109725952,76.4796761553,46.1187512656,242.71588,48.910973,0.0156987,9,8100.66,0,26.1086,50.3241,ma064,32,3,9009,241.36281,48.131229,1.04121,1.04978,1.0712,0.961472,1.06359,1.82827,0.886678,0.905197,0.92817,58582,58582,58587,2.44509,2.43023,2.3976,2.37025,0,0,8,1,plateTargets-1.par,6308,J161051.80+485439.2,37,-999,0,0.0450913,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,89,2248,4,v1_0_1,98133,-999,0.0450913,0.0456221,"(-15.9637, -16.6758, -18.8088, -20.0101, -20.4909, -20.7035, -20.8943)","(-15.5294, -16.2425, -18.3787, -19.7291, -20.2926, -20.5178, -20.7291)","(146.307, 410.233, 294.807, 2433.68, 2448.61, 2265.07, 969.298)",1.36793E10,1.35381E10,0.918095,141.922,"(0.126851, 0.125168, 0.0788802, 0.0580393, 0.0420949, 0.0319193, 0.0226312)",2.40395,2.37448,"(6.02138, 11.4509, 85.41, 343.253, 588.344, 797.749, 959.103)","(5.67402, 9.93888, 0.16895, 0.864108, 0.382166, 0.0411794, 0.00874143)","(6.87042, 13.3233, 85.8543, 346.389, 595.417, 806.921, 985.358)","(4.77056, 7.92812, 0.179282, 0.901368, 0.396086, 0.043638, 0.00922059)",0.924172,3.83659,157.454,2.71171,"(9.98308, 19.9774, 126.352, 454.94, 706.704, 973.824, 1150.61)","(2.38587, 3.40719, 0.331001, 0.5088, 0.26196, 0.117484, 0.0218904)"
215.01797,47.121284,J142004.3+470716,FITS,14 20 04.315,+47 07 16.63,0.014,2.11,2.52,0.137,4.8,0.0,18.7,g,CG  404,215.0183,47.1214,17.19,V,,0.071,S1,87.8061,63.5092,O,Y,0.0,0,3.0,2530,0.49,-0.29,-19.8,1984,2067,2508,AGN,"  SEYFERT TYPE 1",8326,6102,8326-6102,1-235576,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,215.017906947,47.1213302326,87.8063421256,63.5095634841,215.01791,47.12133,0.0132169,12,10801.0,0,32.1149,59.35,ma096,24,4,8839,214.91866,46.89603,1.0324,1.04115,1.15163,1.16128,1.38883,1.64524,0.627423,0.76853,0.863664,57108,57108,57109,2.56456,2.52641,2.49312,2.46635,2080,0,0,1,plateTargets-1.par,6519,J142004.29+470716.8,61,61,0,0.0703766,0.0293164,0.0459836,0.0675161,0.0742157,0.0207128,0.0635391,0.565328,-999.0,0.137438,0.151738,0.276824,0.341685,-999.0,0.0622188,0.0649917,107,3838,1,v1_0_1,249443,-999,0.0703766,0.0706991,"(-20.0178, -20.0811, -20.3629, -21.1327, -21.7112, -22.0134, -22.2295)","(-18.8739, -19.0699, -19.7639, -20.7491, -21.3826, -21.6556, -21.8943)","(0.0, 0.0, 185.154, 400.207, 2462.11, 2346.04, 1034.24)",5.72032E10,3.61893E10,0.874111,96.1686,"(0.109287, 0.107837, 0.0679586, 0.0500033, 0.0362665, 0.0274998, 0.0194977)",3.25926,3.17706,"(0.0, 0.0, 133.901, 350.321, 634.361, 935.123, 1101.91)","(0.0, 0.0, 0.0210259, 0.0147615, 0.495224, 0.0640481, 0.0136568)","(0.0, 0.0, 130.995, 350.721, 636.8, 937.107, 1131.57)","(0.0, 0.0, 0.0236813, 0.0045664, 0.472308, 0.0511389, 0.0137632)",0.838379,5.29406,9.6297,4.84676,"(0.0, 0.0, 245.161, 503.714, 869.415, 1285.71, 1539.23)","(0.705996, 0.705996, 0.197808, 0.610301, 0.272208, 0.115073, 0.0304227)"
167.56416,46.441628,J111015.4+462629,FITS,11 10 15.401,+46 26 29.86,0.014,2.25,3.02,0.128,4.06,2.1,164.7,g,ZW 241.091,167.5646,46.4414,16.8,R,,0.038,H2,162.144,62.2421,O,Y,0.0,0,3.0,2530,0.0,0.0,-18.6,2058,0,2427,AGN,AGN UNCLASSIFIED,10509,3704,10509-3704,1-278191,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,167.564300838,46.4415246751,162.144208395,62.241966216,167.5643,46.441525,0.0149745,9,8100.75,0,25.7913,43.3858,ma084,37,4,11041,167.05951,47.696117,1.02918,1.03678,1.0575,1.00155,1.10026,1.47539,0.752289,0.799195,0.903032,58133,58133,58133,2.32699,2.26796,2.27251,2.27531,0,0,8388608,1,plateTargets-1.par,7120,J111015.42+462629.5,37,-999,0,0.0360398,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,307,3530,4,v1_0_1,294242,-999,0.0360398,0.0361867,"(-14.9409, -16.6647, -18.3244, -19.7296, -20.4815, -20.8635, -21.1145)","(-15.5549, -16.7302, -18.3071, -19.7417, -20.4579, -20.8109, -21.077)","(3.43817, 256.247, 293.281, 2450.14, 2459.85, 2447.62, 1014.92)",2.02476E10,1.88987E10,0.458372,167.855,"(0.12651, 0.124832, 0.0786683, 0.0578834, 0.0419819, 0.0318336, 0.0225704)",6.63559,5.02516,"(8.14676, 22.2482, 157.718, 576.895, 1165.96, 1680.58, 2091.73)","(0.0226583, 0.418741, 0.0487177, 0.358467, 0.10369, 0.0346672, 0.0021208)","(11.9421, 34.0331, 137.775, 567.983, 1138.23, 1654.74, 2160.22)","(0.0285767, 0.442027, 0.0682675, 0.448881, 0.139369, 0.0502904, 0.00296133)",0.317545,1.2895,168.921,7.12262,"(6.55703, 30.7827, 142.421, 559.442, 1175.23, 1725.54, 2234.15)","(0.105402, 0.348333, 0.271562, 0.769229, 0.253895, 0.108399, 0.0111968)"
123.82034,46.075275,J081516.8+460430,FITS,08 15 16.883,+46 04 30.99,0.014,5.47,5.86,0.151,1.5,1.35,90.1,g,MCG +08.15.056,123.82,46.075,16.48,V,,0.041,S1N5,173.7577,33.3177,O,Y,0.0,0,6.0,2530,0.55,-0.45,-19.2,2286,50,2689,AGN,"  SEYFERT TYPE 1",9487,9102,9487-9102,1-574504,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,123.820325773,46.0752533433,173.757549229,33.3180112483,123.82033,46.075253,0.052566,15,13501.1,0,23.7162,54.796,ma125,33,6,10036,123.41,45.49192,1.02772,1.03951,1.15957,1.07521,1.26197,1.79404,0.774631,0.876818,0.925422,57787,57787,57828,2.42725,2.40083,2.39372,2.3848,1040,0,0,1,plateTargets-1.par,6082,J081516.86+460430.8,91,91,0,0.0409732,0.0292867,0.0458793,0.0673744,0.0740559,0.026071,0.0505185,0.67973,0.275164,0.131044,0.140268,-999.0,-999.0,0.177344,0.103782,0.109484,137,1331,4,v1_0_1,610633,-999,0.0409732,0.0412131,"(-18.7624, -19.6697, -20.9153, -21.5787, -22.0649, -22.3978, -22.6872)","(-17.863, -18.6845, -19.7758, -20.8072, -21.3339, -21.6511, -21.837)","(566.867, 614.222, 368.335, 2466.39, 2470.83, 2468.76, 1043.69)",5.03397E10,3.18223E10,0.577979,46.0058,"(0.436213, 0.430425, 0.271252, 0.199584, 0.144755, 0.109764, 0.0778237)",7.08738,6.61373,"(55.1046, 112.745, 400.554, 1165.82, 1961.71, 2827.29, 3448.12)","(2.1523, 2.98874, 0.0247903, 0.084331, 0.0412305, 0.0207111, 0.00110768)","(56.9752, 117.654, 353.196, 1044.29, 1803.63, 2576.96, 3190.3)","(2.21317, 3.0333, 0.0439686, 0.198321, 0.076731, 0.0350692, 0.00199213)",0.46084,5.88401,49.3757,19.9404,"(127.677, 288.029, 1021.3, 2164.17, 3546.7, 5087.92, 6907.1)","(0.28264, 0.376637, 0.0223756, 0.0368414, 0.0130483, 0.00661615, 0.00148825)"
118.18416,45.949184,J075244.1+455657,FITS,07 52 44.198,+45 56 57.07,0.014,40.56,49.13,0.13,3.16,1.65,47.7,g,NPM1G+46.0092,118.1842,45.9494,16.93,V,,0.052,S1.9,173.275,29.4241,O,Y,286.0,883,672.0,2526,1.02,0.28,-18.8,170,50,170,AGN,"  SEYFERT TYPE 2",8714,3704,8714-3704,1-604860,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,118.184152672,45.949276388,173.275265444,29.4241491352,118.18415,45.949276,0.0822963,9,8100.92,0,18.5742,47.1534,ma148,37,1,9119,119.05139,46.202419,1.02869,1.06832,1.16918,1.06024,1.16542,1.25395,0.8853,0.893422,0.923799,57428,57428,57428,2.31686,2.24776,2.21129,2.19283,1040,0,0,1,plateTargets-1.par,6049,J075243.60+455655.9,37,37,0,0.0516947,0.0357589,0.0655973,0.0943791,0.104665,0.0290008,0.0745848,0.67973,0.0843095,0.0421841,0.0450076,-999.0,-999.0,0.0513525,0.0319307,0.0335225,95,1402,6,v1_0_1,646894,-999,0.0516947,0.051962,"(-17.6824, -17.9501, -19.9092, -21.4168, -22.1977, -22.5953, -22.8669)","(-17.354, -18.0559, -19.4477, -21.0722, -21.8557, -22.2295, -22.4581)","(16.4522, 207.513, 238.768, 2450.36, 2399.57, 2475.54, 986.184)",1.09559E11,7.43994E10,0.955753,121.352,"(0.685153, 0.676062, 0.426051, 0.313485, 0.227365, 0.172404, 0.122237)",4.86252,5.17102,"(7.45668, 12.5809, 149.017, 727.238, 1672.56, 2622.02, 3378.26)","(0.0502575, 0.293429, 0.0374938, 0.257876, 0.0215204, 0.0393118, 0.00110126)","(18.7578, 34.1089, 129.014, 689.404, 1611.67, 2522.71, 3294.48)","(0.0566103, 0.314772, 0.0419526, 0.306086, 0.0271103, 0.0468669, 9.52653E-4)",0.949779,5.42428,124.659,8.66561,"(25.3999, 29.8261, 199.962, 938.355, 2235.61, 3506.88, 4816.96)","(0.069206, 0.165927, 0.170005, 0.224896, 0.0503903, 0.0242456, 0.00468205)"
197.23943,45.905407,J130857.4+455419,FITS,13 08 57.461,+45 54 19.46,0.014,10.16,12.5,0.15,4.06,0.0,1.8,g,SDSS J13089+4554,197.2396,45.9053,18.03,V,,0.129,S1,113.5833,70.9036,O,Y,0.0,0,13.0,2530,0.61,0.1,-20.1,0,13,13,AGN,"  SEYFERT TYPE 1",8318,6102,8318-6102,1-284293,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,197.239319048,45.9054469821,113.584042053,70.903641222,197.23932,45.905447,0.0123841,9,8100.84,0,23.8561,43.5297,ma038,24,1,8831,196.72788,46.083534,1.03479,1.05585,1.11497,1.18186,1.32838,1.43248,0.842985,0.853193,0.857296,57149,57150,57150,2.3563,2.34919,2.36157,2.37328,4160,0,0,1,plateTargets-1.par,6447,J130857.42+455419.7,61,37,61,0.12908,0.0553004,0.0990442,0.141626,0.15,0.0515855,0.145508,0.67973,-999.0,-999.0,-999.0,-999.0,-999.0,0.00718975,0.00676414,0.00687946,95,3716,1,v1_0_1,300572,-999,0.12908,0.129291,"(-19.3346, -19.7557, -20.9294, -22.0438, -22.7674, -23.0894, -23.1294)","(-18.7592, -19.4341, -20.5383, -21.7745, -22.4263, -22.7228, -22.9547)","(16.5358, 203.308, 30.2988, 2080.75, 2108.74, 1034.73, 810.775)",1.56758E11,1.0175E11,0.918926,145.943,"(0.103555, 0.102181, 0.0643942, 0.0473806, 0.0343644, 0.0260575, 0.0184751)",4.18236,4.22471,"(14.0342, 18.9724, 71.6216, 222.265, 450.482, 689.191, 825.188)","(0.0614793, 0.391642, 0.00827989, 0.297764, 0.0657664, 0.00327116, 0.00487085)","(18.1003, 31.1477, 63.9946, 210.007, 441.193, 662.782, 821.211)","(0.0611148, 0.366132, 0.00943619, 0.331645, 0.0815993, 0.00473761, 0.00524311)",0.9706,6.0,72.4334,6.85178,"(30.844, 41.1281, 97.5181, 263.333, 623.696, 901.558, 992.118)","(0.0554748, 0.139292, 0.219202, 0.568097, 0.213269, 0.0796829, 0.0175717)"
165.3916,45.653885,J110133.9+453913,FITS,11 01 33.986,+45 39 13.99,0.014,7.32,9.24,0.146,2.95,2.57,61.8,g,UGC  6100,165.3917,45.6539,14.1,V,,0.029,S2,165.2855,61.4084,O,Y,4.0,666,9.0,2530,0.0,0.0,-21.3,587,0,1718,AGN,"  SEYFERT TYPE 2",8993,12705,8993-12705,1-277279,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,165.391530621,45.6538679753,165.285793597,61.408400588,165.39153,45.65387,0.0116957,9,8100.78,0,26.5904,35.8721,ma046,36,1,9588,164.85454,45.863079,1.02598,1.02946,1.04576,1.10745,1.26344,2.08795,0.891105,0.913441,0.946508,57746,57748,57749,2.54582,2.52855,2.51807,2.50873,1088,0,4,1,plateTargets-1.par,7121,J110133.96+453913.9,127,127,0,0.0294089,0.0286642,0.043701,0.0644148,0.0707213,0.0239128,0.0474077,0.67973,0.327696,0.153694,0.164673,-999.0,-999.0,0.211811,0.122309,0.129162,296,3530,3,v1_0_1,293287,-999,0.0294089,0.0295408,"(-17.7812, -18.2762, -19.2211, -21.0926, -21.676, -21.9978, -22.2551)","(-18.0403, -18.543, -19.5753, -20.7282, -21.2806, -21.551, -21.7799)","(92.3486, 446.94, 354.945, 2469.41, 2339.02, 2475.27, 1059.66)",5.1848E10,2.97729E10,0.729447,14.2769,"(0.0975364, 0.0962422, 0.0606514, 0.0446267, 0.032367, 0.0245429, 0.0174013)",9.34829,8.36268,"(171.474, 243.223, 730.919, 2286.75, 3800.36, 5245.97, 5883.14)","(0.00374924, 0.0225173, 0.00800395, 0.0424037, 0.00582982, 0.0117298, 6.55088E-4)","(185.532, 290.079, 700.341, 2241.1, 3727.14, 5071.96, 6338.04)","(0.0037109, 0.0219776, 0.00757368, 0.0473678, 0.00308248, 0.0114672, 6.71518E-4)",0.633417,4.08653,14.7817,16.0116,"(145.664, 227.642, 491.19, 3085.27, 5311.4, 7577.0, 9728.01)","(0.0076605, 0.0170895, 0.0607185, 0.0408527, 0.0187282, 0.00804957, 0.00157015)"
189.21289,45.651424,J123651.0+453905,FITS,12 36 51.092,+45 39 05.13,0.021,1.16,3.43,0.137,8.54,6.64,1.2,g,MCG +08.23.067,189.2133,45.6514,17.16,V,,0.029,S1.5,130.8816,71.2511,O,Y,0.0,0,3.0,2530,0.48,-0.4,-17.8,170,13,2388,AGN,SEYFERT TYPE 1.5,8341,12704,8341-12704,1-620993,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,189.213252539,45.6511702678,130.882079335,71.251407102,189.21325,45.65117,0.01679,18,16201.6,0,38.7485,67.1369,ma154,34,6,8854,190.40399,45.749218,1.02614,1.05968,1.16831,1.28587,1.58098,1.80109,0.476569,0.864239,0.928074,57072,57073,57073,2.62286,2.55649,2.5124,2.48242,1040,0,0,1,plateTargets-1.par,7053,J123650.90+453902.9,127,127,0,0.030345,0.0263723,0.0364716,0.0545074,0.0596502,0.0233776,0.0386584,0.67973,0.64739,0.279656,0.301133,-999.0,-999.0,0.43471,0.230865,0.245307,247,3813,5,v1_0_1,668920,-999,0.030345,0.0305213,"(-17.7686, -18.1332, -19.6156, -20.4557, -20.9964, -21.2858, -21.4766)","(-17.8188, -18.0522, -19.3733, -20.3472, -20.8307, -21.0908, -21.2239)","(279.891, 512.375, 316.203, 2467.83, 2475.06, 2464.72, 821.614)",2.72698E10,2.12669E10,0.868243,82.3795,"(0.137787, 0.135958, 0.0856804, 0.0630428, 0.0457239, 0.034671, 0.0245822)",8.42648,7.94287,"(121.677, 175.731, 572.634, 1453.28, 2341.79, 3118.51, 3578.19)","(0.0345545, 0.130973, 0.00608221, 0.0835042, 0.0547803, 0.0225882, 4.54196E-4)","(136.293, 164.405, 542.743, 1447.59, 2326.33, 3079.01, 3571.34)","(0.0321673, 0.124009, 0.00604033, 0.107892, 0.0540526, 0.0217174, 2.91453E-4)",0.817457,1.4218,83.1837,9.52508,"(130.03, 176.046, 682.241, 1591.89, 2725.32, 3667.99, 4503.33)","(0.0325467, 0.08225, 0.0454337, 0.165803, 0.0849119, 0.039676, 0.00585775)"
169.51344,45.112995,J111803.2+450646,FITS,11 18 03.228,+45 06 46.78,0.014,13.89,14.25,0.132,1.44,0.0,165.1,g,RXS J11180+4506,169.5137,45.1128,17.44,V,,0.106,S1.2,162.7783,64.1212,O,Y,0.0,0,14.0,2530,0.59,-0.11,-20.3,122,13,120,AGN,"  SEYFERT TYPE 1",8466,3704,8466-3704,1-256832,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,169.513447059,45.1130288476,162.778329056,64.1209984011,169.51345,45.113029,0.0159964,9,8100.78,0,20.7186,43.6305,ma084,37,4,8964,169.8421,45.350517,1.02364,1.04827,1.13257,1.22503,1.27184,1.4956,0.791261,0.797065,0.799603,57151,57151,57151,2.42803,2.41932,2.40529,2.38615,1040,0,0,1,plateTargets-1.par,7093,J111803.22+450646.8,37,37,0,0.107238,0.0811656,0.125656,0.15,0.15,0.0732497,0.133267,0.67973,0.0145001,0.0145001,0.0145001,-999.0,-999.0,0.0106846,0.0106846,0.0106846,155,3813,6,v1_0_1,271835,-999,0.107238,0.107362,"(-19.4583, -19.3667, -21.2612, -22.3207, -22.9711, -23.4656, -23.7078)","(-18.3878, -18.5282, -20.4958, -21.8359, -22.5506, -22.9673, -23.234)","(12.8073, 88.7421, 231.839, 2360.62, 2443.33, 2435.97, 1041.95)",1.97522E11,1.40158E11,0.83391,51.8873,"(0.132522, 0.130763, 0.0824065, 0.0606339, 0.0439768, 0.0333463, 0.0236429)",3.94066,3.81815,"(13.6502, 13.9589, 110.68, 340.414, 761.787, 1197.55, 1544.47)","(0.0635106, 0.491212, 0.0664218, 0.241859, 0.203135, 0.0724662, 0.00701178)","(15.4878, 16.2575, 91.7881, 331.195, 742.445, 1169.41, 1560.34)","(0.0642572, 0.461295, 0.0771608, 0.45505, 0.230527, 0.0819904, 0.0081044)",0.760597,6.0,38.8291,8.60405,"(38.1712, 34.7693, 200.704, 540.93, 1095.44, 1829.18, 2388.86)","(0.0411271, 0.152467, 0.120783, 0.315857, 0.11312, 0.0455105, 0.00934041)"
120.70063,45.034622,J080248.1+450204,FITS,08 02 48.151,+45 02 04.64,0.014,1.54,3.09,0.128,6.39,4.48,162.8,g,SDSS J08028+4502,120.7008,45.0344,17.28,V,,0.039,S1,174.6474,31.0188,O,Y,0.0,0,3.0,2530,0.65,0.51,-18.2,0,3,951,AGN,"  SEYFERT TYPE 1",8718,12702,8718-12702,1-44379,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,120.700706482,45.0345535278,174.64738635,31.0187760726,120.70071,45.034554,0.0481591,18,16201.4,0,21.576,33.9606,ma058,25,1,9123,120.72392,44.797794,1.0236,1.06876,1.14663,1.18054,1.44182,1.52515,0.437673,0.586055,0.92061,57363,57363,57364,2.51921,2.49417,2.46323,2.43953,16384,0,4,1,plateTargets-1.par,6064,J080248.16+450204.3,127,-999,0,0.038928,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,105,1350,2,v1_0_1,47262,-999,0.038928,0.0391674,"(-16.8507, -17.494, -18.9564, -20.2954, -20.9551, -21.2918, -21.5521)","(-16.8971, -17.525, -18.9902, -20.2513, -20.8464, -21.1179, -21.3736)","(393.47, 547.309, 339.43, 2442.17, 2447.74, 2477.47, 1051.96)",2.67272E10,2.19498E10,0.492048,14.3493,"(0.405853, 0.400467, 0.252373, 0.185693, 0.13468, 0.102124, 0.0724072)",6.53185,5.02516,"(25.8179, 44.4505, 188.969, 706.594, 1277.0, 1838.03, 2282.97)","(1.72316, 2.41694, 0.0468395, 0.0813965, 0.0312735, 0.0738915, 0.00308056)","(26.9507, 47.3203, 184.231, 695.055, 1254.73, 1780.5, 2319.2)","(1.72382, 2.31793, 0.0778531, 0.257613, 0.0876758, 0.102242, 0.00433081)",0.3899,1.23693,14.2167,7.47624,"(25.8751, 45.9423, 178.182, 718.443, 1382.83, 2068.06, 2710.62)","(1.48644, 1.99511, 0.267357, 0.416519, 0.18114, 0.132544, 0.0115457)"
249.31874,44.418068,J163716.4+442505,FITS,16 37 16.499,+44 25 05.05,0.032,1.12,2.46,0.147,8.32,3.53,130.2,g,SDSS J16372+4425,249.3183,44.4181,16.23,V,,0.031,S1,69.5824,42.0957,O,Y,0.0,0,2.0,2530,0.65,0.62,-18.7,0,3,951,AGN,"  SEYFERT TYPE 1",9026,9101,9026-9101,1-94784,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,249.318419223,44.4182296144,69.5825137494,42.0958172546,249.31842,44.41823,0.017612,9,8100.67,0,25.2941,44.938,ma021,26,2,9619,249.61491,44.207291,1.02675,1.06049,1.11917,1.33264,1.45641,2.13658,0.78838,0.804804,0.853003,57511,57513,57515,2.5774,2.56137,2.5272,2.50317,1040,0,0,1,plateTargets-1.par,6311,J163716.42+442505.6,91,91,0,0.0314197,0.0291664,0.0454566,0.0668003,0.0734084,0.0291664,0.0465392,0.67973,0.284381,0.135068,0.144601,-999.0,-999.0,0.259131,0.129094,0.137774,67,1453,1,v1_0_1,100302,-999,0.0314197,0.0319524,"(-16.4266, -17.227, -19.2101, -20.7973, -21.5497, -21.9099, -22.1634)","(-16.9488, -17.549, -19.2386, -20.6488, -21.2948, -21.6327, -21.8415)","(397.996, 582.191, 290.198, 2484.61, 2483.6, 2446.78, 1094.49)",5.27045E10,4.24127E10,0.767518,17.7358,"(0.152094, 0.150076, 0.0945773, 0.0695891, 0.0504718, 0.0382713, 0.0271348)",7.48254,6.84476,"(53.8629, 89.5356, 440.915, 1704.73, 3221.4, 4622.51, 5562.65)","(0.441681, 1.25133, 0.0100601, 0.169876, 0.0472944, 0.00600081, 0.00249183)","(54.9623, 91.6397, 422.924, 1684.3, 3210.61, 4556.23, 5689.49)","(0.427605, 1.19313, 0.00696736, 0.167678, 0.0433069, 0.00652625, 0.00266455)",0.663059,3.99807,18.6151,10.2945,"(33.2799, 67.9756, 398.211, 1923.02, 3984.49, 5849.43, 7556.95)","(0.583256, 1.09713, 0.163555, 0.156589, 0.0480473, 0.00355069, 0.00511533)"
186.18094,44.410862,J122443.4+442439,FITS,12 24 43.424,+44 24 39.10,0.014,6.97,7.38,0.137,1.34,1.27,0.1,g,SDSS J12247+4424,186.1808,44.4106,17.78,V,,0.126,S2,138.4458,71.9042,O,Y,0.0,0,7.0,1889,0.63,0.08,-20.3,0,1889,1889,AGN,"  SEYFERT TYPE 2",8464,6101,8464-6101,1-258599,v3_1_1,v3_1_1,v1_9_1,v5_5_36,v2_9,APOGEE-2&MaNGA,MaNGA dither,186.180996627,44.4107711556,138.445400162,71.9041330145,186.181,44.410771,0.0119558,9,8100.86,0,28.6565,51.4894,ma037,21,1,8962,187.06728,45.228348,1.02097,1.02713,1.04659,1.34694,1.43373,1.56957,0.865065,0.871143,0.8764,57152,57152,57153,2.47752,2.47188,2.46414,2.45131,2080,0,0,1,plateTargets-1.par,7054,J122443.43+442438.8,61,61,0,0.125582,0.0433657,0.0813971,0.116479,0.129778,0.0367829,0.0959054,0.68402,-999.0,0.0219063,0.023357,0.0435234,0.0496502,-999.0,0.0156698,0.0163984,233,3813,2,v1_0_1,273674,-999,0.125582,0.125727,"(-18.473, -18.8906, -20.839, -21.9991, -22.563, -23.1302, -23.398)","(-17.3386, -18.4491, -20.1372, -21.5147, -22.1987, -22.5021, -22.8143)","(0.470524, 23.7685, 11.7051, 2228.82, 1691.45, 701.693, 931.569)",1.09899E11,7.87182E10,0.872263,38.3399,"(0.0987156, 0.0974057, 0.0613846, 0.0451662, 0.0327583, 0.0248396, 0.0176116)",3.35702,3.26202,"(4.03634, 11.4496, 45.0344, 178.702, 369.349, 596.961, 712.175)","(0.0326491, 0.237426, 0.00902656, 1.27965, 0.0703164, 0.00264946, 0.0121267)","(4.43535, 12.1445, 42.5452, 175.642, 370.023, 572.855, 747.264)","(0.0282164, 0.197481, 0.00785275, 0.785138, 0.045028, 0.00350415, 0.0121704)",0.743169,6.0,38.0667,5.61854,"(9.35028, 17.16, 84.4206, 284.53, 497.515, 999.442, 1223.86)","(0.0595723, 0.18703, 0.0298728, 0.734746, 0.337653, 0.0715015, 0.0208869)"
