RA,DEC,Z,PLATEIFU,LOG_MASS,GZ2_CLASS,ELLIP,LOG_OI_HA_CEN_2.5_ARCSEC,LOG_OIII_HB_CEN_2.5_ARCSEC,LOG_NII_HA_CEN_2.5_ARCSEC,LOG_SII_HA_CEN_2.5_ARCSEC,EDGE_ON_FRAC,FACE_ON_FRAC,OIII_LUM,LOGSFRSED,LOGSFRSEDERR,GLOBAL_AV,GLOBAL_AV_ERR,AV_MEAN_CEN,AV_MEAN_OUTER,AV_MEAN_CEN_ERR,AV_MEAN_OUTER_ERR,SF_AV,LINER_AV,COMP_AV,AGN_AV,SEYFERT_AV,SF_ERR,LINER_ERR,COMP_ERR,AGN_ERR,SEYFERT_ERR,DN_SF,DN_LINER,DN_COMP,DN_AGN,DN_SEYFERT,EWHA_MEAN_CEN,EWHA_MEAN_OUTER,EWHA_MEAN_CEN_ERR,EWHA_MEAN_OUTER_ERR,SEYFERT_CEN,LINER_CEN,SEYFERT_OUTER,LINER_OUTER,OIII_MEAN_CEN,OIII_MEAN_OUTER,OIII_MEAN_CEN_ERR,OIII_MEAN_OUTER_ERR,DUST_OIII_MEAN_CEN,DUST_OIII_MEAN_OUTER,DUST_OIII_MEAN_CEN_ERR,DUST_OIII_MEAN_OUTER_ERR,DN_MEAN_CEN,DN_MEAN_OUTER,DN_MEAN_CEN_ERR,DN_MEAN_OUTER_ERR,OIII_OII_MEAN_CEN,OIII_OII_MEAN_OUTER,OIII_OII_MEAN_CEN_ERR,OIII_OII_MEAN_OUTER_ERR,OIII_HB_MEAN_CEN,OIII_HB_MEAN_OUTER,OIII_HB_MEAN_CEN_ERR,OIII_HB_MEAN_OUTER_ERR,NII_HA_MEAN_CEN,NII_HA_MEAN_OUTER,NII_HA_MEAN_CEN_ERR,NII_HA_MEAN_OUTER_ERR,SII_HA_MEAN_CEN,SII_HA_MEAN_OUTER,SII_HA_MEAN_CEN_ERR,SII_HA_MEAN_OUTER_ERR,OI_HA_MEAN_CEN,OI_HA_MEAN_OUTER,OI_HA_MEAN_CEN_ERR,OI_HA_MEAN_OUTER_ERR,VLAF_FLUX,VLAF_POWER,VLAF_CHECK,VLASS_FLUX,VLASS_FLUX_ERR,VLASS_POWER,VLASS_CHECK,LOFAR_FLUX,LOFAR_FLUX_ERR,LOFAR_POWER,LOFAR_CHECK,ANY RADIO
118.77453,40.0413,0.069,9182-12703,11.207,SBb2m,0.725,-0.8741011,1.039787583,0.084751362,-0.256064934,0.026000001,0.973999977,5.579850101,0.247,0.133,-0.076609277,0.022158704,0.402537335,0.28349795,0.114455912,0.066084507,1.039585876,,0.489956082,0.280210278,0.321569014,0.037597735,,0.07495248,0.097685143,0.102730003,1.496294712,,1.57513775,1.856941642,1.871674677,3.5189788,2.852194514,0.10295673,0.088713255,TRUE,,TRUE,,5.559586084,4.88737653,0.055836089,0.062407785,5.370969888,4.197375909,0.031922312,0.038000951,1.9063032,1.774011875,0.003375049,0.008289501,1.053556427,0.787042052,0.014645616,0.044887515,0.9557942,0.779709966,0.014989521,0.023014694,0.07246225,-0.095643009,0.020063696,0.128438808,-0.582610898,-0.55075687,0.035302589,0.102371912,-1.404119668,-1.393857923,0.08075162,0.241960845,,,,,,,,,,,,
247.2171,42.81196,0.032,9029-12704,10.88,-9999,0.759,-1.434208325,0.309624792,0.0167737,-0.03448923,0.219745362,0.780254638,4.038027882,,,0.280054896,0.011684941,0.065309029,0.266801808,0.117794416,0.04601042,0.666394967,-0.171361916,0.832541307,0.241564376,,0.017056363,0.092799931,0.045927013,0.095198466,,1.439168779,1.831166701,1.561223804,1.834829571,,1.963677488,4.016984556,0.073928032,0.124093415,,TRUE,,TRUE,3.879612775,3.268845904,0.07047118,0.069573271,3.624306481,3.02326874,0.021719593,0.008734989,1.886047025,1.662795111,0.003463902,0.005220198,-0.02586872,0.074919887,0.010004146,0.029882278,0.165686213,0.23249202,0.014080311,0.028685078,0.094215685,-0.154490259,0.061329233,0.149050678,-0.279756926,-0.531551568,0.080609087,0.186467383,-1.257430965,-1.348876965,0.326340078,0.331635743,,,,,,,,,,,,
249.31845,44.418231,0.031,9026-9101,11.058,SBb2m,0.641,-1.634910695,0.85509129,0.169747132,-0.064864373,0,1,5.514472244,0.139,0.14,0.866042771,0.014502196,0.755688468,0.859766401,0.062197862,0.03064274,0.947645629,0.345773801,0.987117345,0.98932012,1.037963244,0.017359554,0.435283407,0.085571945,0.075295892,0.072943637,1.4061107,1.72519875,1.522682308,1.753706541,1.762993652,3.974257064,5.144100414,0.17977136,0.158015476,TRUE,,TRUE,,5.209841742,4.223872159,0.04995881,0.070709282,4.777966823,3.366098781,0.040843161,0.010027082,1.779230545,1.584217736,0.002464138,0.004381304,0.650113804,0.435560807,0.007924726,0.034862683,0.776919948,0.589588962,0.007000309,0.031609036,0.170395759,-0.198399765,0.038084806,0.188131575,-0.434228401,-0.6215984,0.131169661,0.19758658,-1.438663658,-1.602011965,0.205027192,0.352972693,2.46,4.81E+21,TRUE,0.793,0.191,1.55E+21,TRUE,8.107,0.578,1.58E+22,TRUE,TRUE
122.9729806,57.95189255,0.028,10492-6103,10.709,Sb,0.855,-1.782523171,0.755152156,-0.08607048,-0.404355413,0.437000006,0.563000023,5.457398055,,,0.460796475,0.022436346,2.528966949,0.442077861,0.040423084,0.060887414,,-0.768512993,,1.372527417,1.631815818,,0.152117465,,0.051245342,0.047871886,,1.5960184,,1.573184909,1.570772252,28.94104264,6.321618083,1.021880403,0.369461155,TRUE,,TRUE,,5.813263806,4.090968236,0.036761664,0.031955118,4.84943488,3.391517039,0.030481187,0.01519996,1.494305235,1.616219587,0.004699835,0.004897721,0.852048747,0.366053298,0.011827145,0.010710827,0.727294479,0.581861605,0.013449422,0.010471451,-0.012953068,0.033041549,0.072330133,0.104219985,-0.641201603,-0.499727344,0.052848606,0.129063115,-1.548444483,-1.284434998,0.119396024,0.153117811,12.52,2.01E+22,TRUE,6.109,0.227,9.83E+21,TRUE,31.112,0.28,5.01E+22,TRUE,TRUE
165.91011,45.17995,0.02,8993-9102,10.564,Sb2t(r),0.793,,0.885903326,-0.198830472,-0.11693413,0.024,0.976000011,4.840083967,-0.184,0.067,0.107952961,0.036531403,0.318624595,0.003471552,0.046792095,0.031800236,0.417739605,-0.707163577,0.407791,0.269910443,0.808797284,0.012561503,0.081730701,0.040676603,0.065871437,0.059485811,1.458260389,1.836688889,1.610659647,1.892347636,1.912862375,2.776740733,7.805988875,0.05122418,0.185258426,TRUE,,TRUE,,4.057552756,3.006952987,0.051809201,0.040057111,3.629579068,2.704715034,0.030248327,0.010062867,1.828191158,1.635426845,0.006091218,0.004303219,0.354325943,0.034809981,0.014047868,0.02455152,0.594842938,0.250906375,0.01223324,0.01338352,-0.173157229,-0.342850811,0.166267462,0.123372472,-0.418962812,-0.548364185,0.141327846,0.178388999,-1.513985526,-1.706832567,0.20303565,0.394242778,,,,,,,,,,,,
198.4916,45.70447,0.025,8318-3703,10.455,Sb?t,0.553,-1.516070363,0.72597196,-0.096652369,-0.267693933,0.045000002,0.954999983,4.768475164,-0.438,0.08,0.316785438,0.012285343,0.410014841,0.28570897,0.017680687,0.019990804,0.357147451,,0.446300908,0.210723053,0.210723053,0.01455792,,0.039003027,0.060856757,0.060856757,1.391859664,,1.509561818,1.75796027,1.75796027,8.860628865,10.7878947,0.332834062,0.20595818,TRUE,,TRUE,,4.604875652,,0.029683982,,3.773105576,2.997650318,0.031310632,0.009627449,1.539009622,1.408617857,0.009883997,0.00273683,0.565656932,,0.016008986,,0.571903835,,0.015484887,,-0.303014706,-0.398426065,0.114095434,0.052548549,-0.595802707,-0.377153254,0.164496223,1.241066136,-1.973363422,-1.813376199,0.180843132,0.23705731,,,,,,,,,,,,
119.19791,45.88785,0.056,8714-6102,11.277,-9999,0.652,-1.754616802,0.272981365,-0.127052698,-0.345807385,0,1,4.759109633,0.829,0.179,1.277280634,0.046136526,1.566188858,1.477819345,0.045424438,0.018385079,1.36373138,,1.435775113,1.626353065,1.769744048,0.015143932,,0.038397474,0.07335048,0.103783337,1.400727124,,1.486590352,1.725032143,1.725041429,5.931995946,9.047309314,0.343505162,0.225029997,TRUE,,TRUE,,5.239746854,,0.030899647,,4.527336606,3.803893893,0.024158452,0.015193093,1.676845405,1.476626961,0.009480501,0.003642995,0.291538251,,0.019851366,,0.264916426,,0.011311675,,-0.133208191,-0.372459542,0.129439104,0.080838021,-0.653857252,-0.827636344,0.109022297,0.08524969,-1.619679484,-1.964320703,0.183034262,0.1916608,,,,,,,,,,,,
155.88554,46.05776,0.026,8452-1901,9.98,Er,0.495,-1.242760537,0.905938866,-0.159402921,-0.189631366,0,1,4.789912239,-0.418,0.248,-0.550750108,0.077654106,-0.036346551,-1.305208659,0.051705822,0.189259798,,,,0.085244616,0.206196169,,,,0.068682395,0.048274497,,,,1.5630025,1.560649143,3.83068887,2.194989474,0.098773937,0.048457749,TRUE,,TRUE,,4.308781008,3.325418126,0.044445155,0.406579211,3.99899222,3.039017272,0.031921729,0.015748778,1.576618418,1.692439602,0.004144012,0.008027733,0.519555716,0.11617039,0.009449639,0.049619928,0.83740885,0.61800826,0.008218493,0.134064733,-0.119050018,-0.098879287,0.077204042,0.156397241,-0.410835588,-0.25437053,0.114595795,0.178371043,-1.441688232,-1.094738866,0.241585461,0.154181072,,,,,,,,,,,,
173.91122,47.51548,0.046,8945-3703,10.635,Ei,0.691,-1.462414741,0.370357732,0.003686226,-0.189702045,0,1,4.600157386,-0.255,0.254,0.189138105,0.038210436,1.544598036,0.605842196,0.041891886,0.078541203,,0.359725706,1.434596284,1.379024883,1.615602125,,0.228670451,0.159236976,0.067662901,0.048809887,,1.548812857,1.571869412,1.595152525,1.603795333,3.479875246,4.183397206,0.06184648,0.120337355,TRUE,,TRUE,,4.932146629,4.115126259,0.024287243,0.065900547,4.285700096,3.382748885,0.025291936,0.017201198,1.614671148,1.522907147,0.003189788,0.004252888,0.217675088,0.051760794,0.00807235,0.019799187,0.408658913,0.289579089,0.007618711,0.014564376,-0.02683597,-0.109753285,0.048016848,0.156999506,-0.502400051,-0.585616363,0.148207429,0.156864734,-1.553364237,-1.426194001,0.135320665,0.289938253,,,,,,,,,,,,
124.0641,57.530548,0.027,10492-12702,10.542,SBb2m,0.668,-1.50836,0.531054928,-0.106878053,-0.239219864,0,1,4.893579826,-0.074,0.172,-0.186778842,0.025310819,0.706775241,0.535046218,0.019677461,0.033659997,0.638847778,,0.692300919,0.817829475,0.819102533,0.01326719,,0.02733307,0.04994311,0.045181391,1.353632327,,1.430058158,1.530863803,1.532870149,11.01210385,15.24619183,0.186587805,0.342810098,TRUE,,TRUE,,4.786008051,3.945468474,0.042072985,0.030018228,4.061270321,2.980216523,0.033392405,0.010198491,1.48555528,1.430341842,0.004102637,0.00467934,0.35667272,,0.008290935,--,0.431505441,0.452276673,0.010564177,0.033438998,-0.204848991,-0.338746283,0.098016253,0.078370542,-0.583615686,-0.62789861,0.059933939,0.127384,-1.626463738,-1.712984647,0.170199965,0.312475922,,,,,,,,4.212,0.273,6.32E+21,TRUE,TRUE
221.22522,48.64195,0.05,9867-3701,10.547,Er,0.308,-1.707507335,0.260763556,-0.150477694,-0.186033526,0,1,4.829459518,0.034,0.091,0.258214441,0.016004847,0.513330631,0.454658905,0.018292667,0.015216417,0.406268273,,0.396206615,0.527228886,,0.040903575,,0.025104331,0.028830005,,1.373178241,,1.401627941,1.598371667,,5.325710667,15.72975852,0.129154116,0.298719213,,,,,0,0,,,4.541436595,3.847495042,0.023066686,0.01315213,1.580007111,1.388481758,0.005971125,0.00350383,0,0,,,0,0,,,-0.162734356,-0.320494383,0.039756451,0.045809162,-0.491441951,-0.675924318,0.0898984,0.055276009,-1.801787041,-1.821297365,0.202686533,0.139354683,,,,,,,,,,,,
230.17224,49.10655,0.038,8596-12702,11.131,SBb2m,0.713,-1.920493017,0.46783463,-0.135458877,-0.467953964,0.044,0.95599997,5.14679757,0.252,0.107,0.619663016,0.016126239,1.111853539,0.991992603,0.030064061,0.02531189,1.025487157,-0.034129514,0.990087573,0.942429086,1.419136385,0.014841837,0.582734216,0.032420429,0.231707955,0.114782524,1.388635267,1.65077,1.523681689,1.6405375,1.644494167,6.537031011,9.453257381,0.138820557,0.269005103,TRUE,,TRUE,,5.346223287,,0.04628134,,4.573860182,3.51913749,0.035571729,0.013747046,1.628339101,1.517150769,0.004368763,0.004483443,0.662262042,,0.019465494,,0.426421003,,0.018105492,,-0.165579957,-0.299651896,0.060890029,0.118608447,-0.80084671,-0.791571364,0.073431948,0.101668009,-1.773463182,-1.869726356,0.252993815,0.299395798,,,,,,,,,,,,
199.8291,51.126739,0.029,11017-12701,10.807,Sc2l,0.806,-1.447366265,0.670259178,0.002715984,0.026356439,0,1,4.967096132,0.285,0.307,-0.333995257,0.031843324,0.688609852,-0.055877009,0.04498638,0.065203052,0.70096942,0.24543787,0.572959393,0.602358868,,0.027795005,0.115484158,0.03578073,0.063370078,,1.481836356,1.711532278,1.553810882,1.743037841,,5.094571241,3.701490051,0.179747331,0.122711814,,TRUE,,TRUE,4.474294854,3.33764175,0.054086224,0.060260886,4.108811612,3.003278739,0.037650559,0.010629164,1.756432482,1.652105276,0.005349602,0.003737111,0.195882511,-0.036979668,0.011203539,0.021769279,0.439005984,0.191506035,0.013186295,0.011562511,-0.03498503,-0.167652289,0.072381986,0.142195929,-0.306552417,-0.285740868,0.071723779,0.215196425,-1.37925143,-1.32071256,0.284447579,0.504436484,,,,,,,,2.312,0.18,3.98E+21,TRUE,TRUE
128.55875,30.24981,0.05,11746-9102,10.922,Sb2t,0.846,-1.278422897,0.167359131,-0.042862893,0.002604337,0.074000001,0.925999999,4.774051795,0.323,0.088,-0.129886225,0.021203335,0.921011089,0.678359313,0.026447533,0.035514415,0.608021837,1.037066564,0.69934178,1.022661937,,0.02089773,0.069497376,0.04718613,0.064607708,,1.287087619,1.682782609,1.351631961,1.67767,,7.445188889,15.49864162,0.182577954,0.295333008,,TRUE,,TRUE,5.014514425,,0.023710893,,4.502770967,3.961617687,0.022900785,0.01481723,1.634855111,1.351499731,0.010127595,0.00456721,-0.117734043,,0.008298251,,0.155818609,,0.009787251,,-0.05329419,-0.339921467,0.078795787,0.067748325,-0.38049188,-0.60922946,0.095923121,0.081235641,-1.421587045,-1.79690883,0.225430915,0.187442476,,,,,,,,6.168,0.38,2.96E+22,TRUE,TRUE
146.70912,43.42383,0.073,8459-3702,11.279,Sb?t,0.498,-1.683257037,0.203818388,0.060171011,-0.043844366,0,1,4.917110687,,,1.061340882,0.012348993,1.484773561,1.222440137,0.03864009,0.01522393,1.224271406,1.415230036,1.049825812,1.450672204,,0.013511723,0.04042924,0.02971676,0.034597522,,1.421628567,1.7142275,1.485870169,1.713959231,,6.267950952,9.031472984,0.073943493,0.163931904,,TRUE,,TRUE,5.408199511,5.202344475,0.022630191,0.026273037,4.825042488,4.336943428,0.012309154,0.017029751,1.719793333,1.555423468,0.004943723,0.005930094,-0.22540986,-0.25015327,0.023049885,0.049870506,0.077751391,0.046176991,0.009510532,0.01188113,0.185619939,-0.165890486,0.028257291,0.163304865,-0.378866072,-0.711925702,0.047276134,0.151241389,-1.499861302,-1.884270696,0.048938959,0.243424626,2.56,2.44E+22,TRUE,,,,,,,,,TRUE
121.14796,50.70854,0.023,8720-1901,9.964,Ei,0.749,-1.911453529,1.042828219,-0.321633103,-0.375098916,0.166999996,0.833000004,4.903801955,-0.084,0.166,0.313356401,0.013732224,0.265793387,0.379647352,0.0355037,0.069816176,,,,0.452726938,0.452726938,,,,0.028284351,0.028284351,,,,1.558917915,1.558917915,5.277490578,4.162057688,0.136874456,0.131059237,TRUE,,TRUE,,4.489032251,4.060124405,0.025513836,0.030858888,4.223691871,3.628262219,0.024828288,0.013482265,1.556637467,1.565047321,0.002384888,0.006243633,0.709152807,0.62600332,0.00540457,0.015527047,0.981980196,0.988111038,0.003519169,0.010468878,-0.350054968,-0.306502584,0.097616578,0.110984953,-0.568422496,-0.456715473,0.112419018,0.146591827,-1.59119475,-1.4235499,0.139667065,0.160875823,,,,,,,,,,,,
245.8074685,26.47929526,0.064,9047-1901,11.212,Er,0.375,-1.365958358,0.146047493,0.094505791,0.00564314,0,1,4.93239067,-0.196,0.272,-0.10604488,0.034230128,0.379724559,-0.11566765,0.064559397,0.114662878,,0.197581619,,0.210386621,,,0.104016108,,0.103447861,,,1.808641826,,1.809519407,,2.949242759,1.261181284,0.07954128,0.0446552,,TRUE,,TRUE,4.92842502,4.342448188,0.028607018,0.056600914,4.748125467,4.123716511,0.021874056,0.019689241,1.763646207,1.831979103,0.006227659,0.003722719,-0.111633304,-0.01211133,0.010631336,0.014385479,0.140407404,0.414573146,0.008177656,0.017181424,0.180074648,0.228678735,0.034386524,0.117451729,-0.283340179,-0.251293797,0.036051559,0.168050966,-1.159440298,-0.662919997,0.093097939,0.302704216,3.38,2.55E+22,TRUE,2.673,0.403,2.01E+22,TRUE,,,,,TRUE
184.83867,52.69385,0.031,11957-1901,10.167,Er,0.479,-1.203136106,0.476978087,-0.148385988,-0.305601682,0,1,4.141901612,-0.222,0.42,-0.143967189,0.037679558,1.144058369,-1.686914473,0.085899345,0.174695437,,0.926234762,,1.156726557,1.5673044,,0.119788716,,0.089132789,0.196801968,,1.608409167,,1.620418857,1.631005789,2.306194471,2.486309315,0.087502402,0.065452135,,TRUE,,TRUE,4.135173576,3.600536835,0.036677102,0.2017494,3.615072349,2.926725021,0.026305384,0.013561528,1.62501562,1.667291805,0.003050333,0.008809028,-0.017542357,0.14405561,0.010538066,--,0.407575078,0.438153246,0.012414624,0.001413432,-0.133758426,-0.141382013,0.052425768,0.205362304,-0.471306905,-0.222962401,0.205333921,0.285637695,-1.211297465,-0.548487766,0.238469661,0.366019805,,,,,,,,,,,,
247.04819,39.8219,0.027,8602-12701,10.957,-9999,0.647,-1.223555099,0.391010142,0.162752792,0.111250841,0.047619048,0.952380952,4.768255191,0.019,0.16,-0.420553276,0.033141616,0.504109779,-0.090246471,0.047912499,0.037168408,0.677334376,0.03859069,0.398107162,0.101514316,1.402079543,0.02465601,0.050216343,0.05707202,0.048385303,0.47139628,1.543929765,1.863815806,1.63655463,1.864132161,1.862415,5.050825089,3.237056622,0.183281266,0.063722073,,TRUE,,TRUE,4.244672994,3.117766024,0.044053493,0.030358616,4.015880565,2.895807734,0.029666203,0.008270638,1.815608994,1.774462202,0.006666654,0.004495053,-0.067452961,0.087521721,0.006902114,0.009072246,0.297525994,0.179010684,0.004065818,0.009891644,0.196453666,-0.109371069,0.042442002,0.15719148,-0.231650761,-0.497983907,0.063427301,0.18319564,-1.167480601,-1.203241934,0.130313648,0.282230771,0.77,1.16E+21,TRUE,1.163,0.289,1.75E+21,TRUE,7.185,0.5,1.08E+22,TRUE,TRUE
262.48608,58.3974,0.027,7990-12704,10.615,SBc(r),0.806,-1.407873559,0.202637879,-0.008764934,0.047961911,0.011,0.989000022,4.137494471,-0.219,0.075,-0.147948939,0.025131651,-0.086761812,0.129255008,0.099661126,0.061254368,0.441628643,0.192208197,0.427549861,0.398095149,,0.020364118,0.110025905,0.080610666,0.093069772,,1.428318255,1.771608902,1.530448033,1.770552743,,1.812675183,5.661156814,0.053491692,0.134134387,,TRUE,,TRUE,3.71755487,3.247654378,0.056575503,0.111840281,3.364874048,2.772249639,0.028955664,0.005412786,1.786281893,1.590546239,0.00315084,0.003908811,-0.027521175,-0.014929711,0.008515563,0.020756784,0.237448912,0.240351686,0.008027675,0.029039458,-0.001061986,-0.260406629,0.061104847,0.120498053,-0.268182762,-0.491609827,0.104300605,0.147172875,-1.173059809,-1.403762305,0.269646974,0.293539817,,,,,,,,,,,,
120.08744,26.613535,0.027,8940-12702,11.088,SBb2m,0.678,-1.367934501,1.117323991,-0.024854149,-0.033274538,0,1,5.808766512,0.07,0.1,0.754163187,0.004460728,1.803386559,0.731629995,0.051121921,0.01447058,0.637843021,0.885496048,0.652591058,1.199500552,1.874575799,0.010428167,0.048318426,0.021456675,0.030716909,0.049503118,1.436819111,1.597903976,1.494429052,1.590943639,1.585703484,6.78289645,6.425890505,0.182800833,0.210983677,TRUE,,,TRUE,5.557198506,3.819117977,0.055070767,0.019274844,4.845947754,3.449112279,0.03797259,0.010212229,1.582104852,1.544986365,0.001420561,0.002353199,0.619878151,0.115341032,0.018253304,0.00797282,0.745989264,0.341097853,0.015338271,0.006080079,-0.007487058,-0.189449135,0.045788724,0.116117308,-0.457795,-0.439263416,0.056530286,0.128099364,-1.496077328,-1.552610248,0.067516613,0.264053167,3.13,4.70E+21,TRUE,2.556,0.354,3.84E+21,TRUE,,,,,TRUE
224.74968,48.409845,0.036,8597-3703,11.258,Ei,0.636,-1.327654186,0.084246947,0.002831068,0.253947676,0,1,4.974220682,-1.169,0.687,-0.714095886,0.028558271,0.61599478,-0.770251013,0.099873926,0.073125729,,-0.012687969,,0.114465448,,,0.076708157,,0.074441718,,,1.930688174,,1.93188738,,3.88274866,1.274356229,0.151952451,0.027017372,,TRUE,,TRUE,4.722724965,3.596974287,0.048389063,0.036364036,4.446620084,3.482376411,0.029568808,0.009697703,1.955209381,1.909487802,0.003155056,0.002289408,-0.23166792,-0.084697824,0.006912533,0.01345525,0.123786742,0.330411222,0.012712349,0.014338548,0.051827742,-0.019615831,0.032605786,0.183889511,-0.226080824,-0.297138102,0.062300606,0.151365826,-0.975407149,-0.9490267,0.104021368,0.234288617,4.4,1.14E+22,TRUE,1.725,0.198,4.48E+21,TRUE,9.424,0.193,2.45E+22,TRUE,TRUE
252.10975,31.926329,0.054,11951-12702,10.891,SBc2m(r),0.722,-1.433345755,0.923692882,0.041728328,-0.163698881,0.057,0.943000019,5.431557179,0.256,0.146,0.134210974,0.023735037,0.752740957,0.417914332,0.090446844,0.038035896,0.627713713,0.047067642,0.549681831,0.615611879,0.644976578,0.018528599,0.302870252,0.071000379,0.062424999,0.063859972,1.37336949,1.901239,1.44938,1.592201534,1.57173529,12.08863956,7.33300588,0.328325368,0.148698361,TRUE,,TRUE,,5.476389925,4.475597367,0.038473233,0.042206481,5.160103242,4.020268307,0.024085967,0.025273112,1.604735556,1.541004213,0.00643666,0.007434772,0.879534213,0.648228176,0.007119142,0.014775247,0.914930055,0.580175669,0.009323667,0.017946387,0.044406664,-0.177759433,0.053748846,0.126431773,-0.51012916,-0.584983393,0.038379369,0.094848994,-1.476812935,-1.480245737,0.058764299,0.158600507,,,,,,,,3.61,0.215,2.00E+22,TRUE,TRUE
182.2867267,44.00316468,0.038,8260-9101,11.179,Sc3m,0.648,-1.684593944,0.494698067,-0.147045593,-0.263290782,0,1,5.532040672,0.75,0.167,1.050629921,0.008001014,1.750983875,1.07345779,0.059722992,0.019806844,1.050901042,0.378944641,1.118361149,1.748004315,2.022224649,0.010815344,0.70373218,0.02803579,0.14230777,0.078502619,1.282352862,1.501632857,1.352100534,1.444151429,1.43167325,20.24041829,26.15646307,0.449232247,0.512061802,TRUE,,TRUE,,5.997977525,2.735272975,0.041608022,,4.878410826,3.805209214,0.041787952,0.011384618,1.387570976,1.266887691,0.005710219,0.002315815,0.486100227,-0.055447023,0.017649671,,0.436122249,-0.41469594,0.010619512,,-0.173328394,-0.396760102,0.097076372,0.064027919,-0.686185458,-0.787202873,0.052792097,0.078753247,-1.745308614,-2.020998393,0.13595001,0.155516539,5.96,1.71E+22,TRUE,3.476,0.333,9.99E+21,TRUE,,,,,TRUE
243.5818213,50.46561066,0.06,8482-12704,11.442,Er,0.56,-1.430756577,0.511100018,0.09480037,0.24952781,0,1,5.486134913,-0.53,0.733,-1.999104935,0.041224355,0.456627489,-0.768970575,0.058892227,0.117264921,,-0.350154729,,-0.235664948,,,0.07248511,,0.075910046,,,1.953981789,,1.950834,,6.636983243,2.776694319,0.173931673,0.105573374,,TRUE,,TRUE,5.462856054,4.384330218,0.03475796,0.051826571,5.254520713,4.330923386,0.023619061,0.023604651,1.995600541,1.916976196,0.003752059,0.003583551,-0.176448517,-0.173059783,0.00548603,0.011540754,0.364514764,0.27914847,0.003354124,0.008734281,0.110225596,0.008689504,0.060765433,0.138512462,-0.162843293,-0.304549208,0.076276595,0.140987432,-0.969580685,-1.017141582,0.030255601,0.209946714,81.4,5.46E+23,TRUE,46.514,0.226,3.12E+23,TRUE,,,,,TRUE
350.86267,14.325857,0.026,12088-9102,10.924,-9999,0.473,-1.293757996,0.814604558,0.25836999,0.103665333,0.03125,0.96875,4.842574247,-0.98,0.169,-0.921415828,0.025965749,-0.1402783,-1.012271981,0.068653332,0.056889226,,-1.297011202,,-0.239554875,0.3601973,,0.158071672,,0.081979078,0.452944559,,1.994294444,,2.011587659,2.021514286,2.434876791,1.442792091,0.094113909,0.013963331,,TRUE,,TRUE,4.207803003,2.862809241,0.049673811,0.093072045,4.069051088,2.853047389,0.030620352,0.009852208,2.016540452,1.956128606,0.002458818,0.002835898,0.407432985,0.043895389,0.012675195,0.042518325,0.553521353,0.196896365,0.01074419,0.024314267,0.232207008,0.015913671,0.070418635,0.143801563,-0.293489046,-0.424858445,0.084281966,0.19884513,-1.214140611,-0.903874483,0.136119113,0.26289557,1.28,1.79E+21,TRUE,,,,,,,,,TRUE
118.4142,13.433902,0.048,11743-6102,10.86,Sc?m,0.737,-1.676489281,0.745443362,0.089458512,-0.020370213,0.059999999,0.939999998,5.740717708,,,-0.143260464,0.048018098,1.232121474,1.00413882,0.056776787,0.082722452,,,1.375818855,1.267527518,1.273115992,,,0.084834177,0.056517468,0.0581656,,,1.516374444,1.568499883,1.561558258,18.93808246,8.297427218,0.488799369,0.187561689,TRUE,,TRUE,,5.812465275,4.731423105,0.034346675,0.04354649,5.321415281,3.893131377,0.036543838,0.025485023,1.56288807,1.573671127,0.004919173,0.0053452,0.549949162,0.375274924,0.00992977,0.017219859,0.671336752,0.464991525,0.007875629,0.011000763,0.154184007,-0.090776203,0.06118254,0.106045115,-0.439925513,-0.580122643,0.040803188,0.10856494,-1.448462968,-1.545619001,0.071511037,0.252587791,3.05,1.36E+22,TRUE,1.163,0.185,5.17E+21,TRUE,,,,,TRUE
119.6171275,37.78662456,0.041,9181-12702,11.654,Ei,0.672,-1.454295159,0.501073767,0.275192788,0.121430557,0,1,5.351484879,0.102,0.163,-5.81459505,0.050276795,-2.784274546,-6.60839247,0.156628193,0.139506149,,-2.319687113,,-2.329449288,,,0.143889935,,0.141065325,,,1.948700444,,1.948630217,,1.729688725,0.356733987,0.101641877,0.010524271,,TRUE,,TRUE,4.190221876,2.830401077,0.079713274,0.029485033,4.812943503,3.74545849,0.034981679,0.01716238,1.954536957,1.979491882,0.002867754,0.001731363,0.37672911,0.320645328,0.012050644,0.064852955,0.280858717,0.057715215,0.017766503,0.0042094,0.252900571,-0.151177899,0.165830443,0.276639835,-0.54239665,-0.353158613,0.173808441,0.315580678,-0.625926774,-0.41360579,0.114537635,0.286224343,237.91,7.89E+23,TRUE,,,,,,,,,TRUE
