RA,DEC,PLATEIFU,LOG_MASS,Z,GZ2_CLASS,ELLIP,LOG_OI_HA_CEN_2.5_ARCSEC,LOG_OIII_HB_CEN_2.5_ARCSEC,LOG_NII_HA_CEN_2.5_ARCSEC,LOG_SII_HA_CEN_2.5_ARCSEC,EDGE_ON,FACE_ON,OIII_LUM,LOGSFRSED,LOGSFRSEDERR,GLOBAL_AV,GLOBAL_AV_ERR,AV_MEAN_CEN,AV_MEAN_OUTER,AV_MEAN_CEN_ERR,AV_MEAN_OUTER_ERR,SF_AV,LINER_AV,COMP_AV,AGN_AV,SEYFERT_AV,SF_ERR,LINER_ERR,COMP_ERR,AGN_ERR,SEYFERT_ERR,EWHA_MEAN_CEN,EWHA_MEAN_OUTER,EWHA_MEAN_CEN_ERR,EWHA_MEAN_OUTER_ERR,SEYFERT_CEN,LINER_CEN,SEYFERT_OUTER,LINER_OUTER,OIII_MEAN_CEN,OIII_MEAN_OUTER,OIII_MEAN_CEN_ERR,OIII_MEAN_OUTER_ERR,DUST_OIII_MEAN_CEN,DUST_OIII_MEAN_OUTER,DUST_OIII_MEAN_CEN_ERR,DUST_OIII_MEAN_OUTER_ERR,DN_MEAN_CEN,DN_MEAN_OUTER,DN_MEAN_CEN_ERR,DN_MEAN_OUTER_ERR,OIII_OII_MEAN_CEN,OIII_OII_MEAN_OUTER,OIII_OII_MEAN_CEN_ERR,OIII_OII_MEAN_OUTER_ERR,OIII_HB_MEAN_CEN,OIII_HB_MEAN_OUTER,OIII_HB_MEAN_CEN_ERR,OIII_HB_MEAN_OUTER_ERR,NII_HA_MEAN_CEN,NII_HA_MEAN_OUTER,NII_HA_MEAN_CEN_ERR,NII_HA_MEAN_OUTER_ERR,SII_HA_MEAN_CEN,SII_HA_MEAN_OUTER,SII_HA_MEAN_CEN_ERR,SII_HA_MEAN_OUTER_ERR,OI_HA_MEAN_CEN,OI_HA_MEAN_OUTER,OI_HA_MEAN_CEN_ERR,OI_HA_MEAN_OUTER_ERR
123.9714693,51.76256938,10493-1901,10.67773371,0.0315512,Er,0.36191783,-0.969966233,0.193327152,-0.286308785,-0.369260146,0,1,2.432995842,-0.911,0.378,-4.15521884,0.068842328,-3.941557334,-4.425856748,1.57804134,1.762858608,,,,,,,,,,,0.459646204,0.742700227,0.018802897,0.018380108,,,,,2.133665766,1.373280262,0.065213422,0.101057052,3.469058768,2.929495125,0.024930833,0.016776805,1.916173884,1.90388192,0.043757181,0.102993395,0.119905593,-0.211544764,0.018926698,0.043986547,0.076330565,-0.064060126,0.015811114,0.034125013,-0.32397047,-0.255428079,0.190560021,0.221932858,-0.439590515,-0.204798903,0.242124353,0.208215758,-0.405360897,,0.27315009,
29.26574588,13.16705873,9513-6104,10.9765632,0.0323373,99,0.687116771,-0.905158354,0.376015523,-0.056594704,0.114171508,0.41,0.59,3.61380114,-0.612,0.442,-1.894002367,0.035753025,-0.82780845,-1.772989176,0.76207015,1.842001627,,-0.381896752,,-0.229292409,,,0.114011854,,0.096974488,,1.621310265,1.233045586,0.020374183,0.017175744,,TRUE,,TRUE,3.559015886,2.56273205,0.029481147,0.041385818,3.818935447,3.101691967,0.022156334,0.011189083,1.955533363,1.880597202,0.05145208,0.079815286,-0.007976148,-0.188960308,0.011437107,0.008343125,0.14715382,0.077908669,0.012726151,0.009956618,-0.117412129,-0.138067587,0.079168927,0.164634809,-0.301743697,-0.274782736,0.119638552,0.178155436,-1.312381161,-1.077854172,0.276887791,0.251340826
117.3771599,20.35980609,9497-6102,11.23435565,0.050024,Ser,0.785843826,-0.798081758,-0.138116264,-0.064324093,-0.109603108,0.73,0.27,2.403916814,-1.523,0.7,-6.155822397,0.046925293,-6.623073211,-6.316270038,1.507680878,1.922155353,,,,,,,,,,,0.483620558,0.383844217,0.025246068,0.012927305,,TRUE,,TRUE,2.024507873,1.563220385,0.082726825,0.067354087,4.379901717,3.710160934,0.034246953,0.02025164,1.922947556,1.845157109,0.021116092,0.038774659,0.243200169,0.23036265,0.034301919,0.060359468,-0.214330073,-0.152305553,0.01469314,0.020869803,0.127253544,-0.167128533,0.218096836,0.256373227,-0.288790917,-0.346437497,0.194558739,0.269506015,-0.679008055,-0.563336389,0.222518524,0.302698614
154.4191876,-0.481650161,10846-12703,11.08092043,0.03370003,99,0.422742164,-0.999786207,0.234593569,0.033300098,0.066649818,0,1,3.270157942,,,-2.615518748,0.032726954,-1.745962332,-1.83827468,0.963475212,1.608413809,,-1.508299745,,-1.397437997,,,0.072550253,,0.074735461,,1.19545801,1.200844772,0.022863065,0.022402054,,TRUE,,TRUE,3.259821001,2.565592835,0.040085285,0.031907582,3.854463411,3.139329485,0.017088914,0.011411594,1.963678911,1.952951649,0.027394269,0.059601185,-0.015080972,-0.193580993,0.008055198,0.01007436,0.148767829,0.103588464,0.011360886,0.009052836,0.01830445,-0.029979878,0.033592543,0.137535968,-0.299981478,-0.330516045,0.109569829,0.161907689,-1.076319723,-0.912128081,0.236027493,0.263955635
243.5832163,22.26610439,9095-12705,10.57315674,0.0478238,Sc?t,0.823996424,-1.588700492,-0.475315906,-0.426746856,-0.538879184,0.07,0.93,3.640926634,0.07,0.27,0.213045171,0.01979449,1.274232589,0.779189203,0.286514502,0.417506477,0.679042806,,,,,0.019287962,,,,,6.901310702,13.09410845,0.216423436,0.178636357,,,,,3.971074904,3.683750973,0.023349784,0.012884489,3.464672852,3.357822298,0.021262976,0.007526886,1.484537368,1.354223979,0.035612225,0.055489849,-0.242929137,-0.339482908,0.028011426,0.007390104,-0.390305684,-0.452324891,0.020340909,0.006332409,-0.387964569,-0.408775771,0.018619244,0.034858083,-0.717857988,-0.661980684,0.060897099,0.064246519,-1.951760895,-1.779010286,0.118547365,0.210129367
224.6158167,48.49237122,8597-3704,11.306674,0.0376048,Er,0.41649938,-1.105250319,0.176490607,0.057028998,0.208368746,0,1,2.968218514,-0.908,0.59,-4.882771903,0.058183557,-3.485400158,-5.067586201,1.248237597,2.37246017,,-2.905116638,,-2.880020953,,,0.134753327,,0.132642772,,1.271047494,0.681489989,0.032627735,0.015517386,,TRUE,,TRUE,3.135849308,1.80533099,0.055841336,0.046519597,4.36462244,3.616785216,0.021678111,0.014326164,2.024719101,1.987183532,0.026634454,0.044308059,0.172398881,0.062058722,0.020472636,0.017380573,-0.038242498,-0.004972684,0.016329349,0.012035031,0.057876347,-0.074954377,0.106414949,0.235489812,-0.25218648,-0.274263733,0.161783489,0.252540826,-0.992522316,-0.625808323,0.354517394,0.304769685
26.9307919,14.2645094,8097-6103,11.57668247,0.11899,99,0.499289887,,,,,0,1,,-0.379,0.676,-8.208671872,0.038931032,0,0,,,,,,,,,,,,,0,0,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,
248.5603304,26.570323,11757-12703,11.28855092,0.06592205,SBb2m,0.702125171,-1.427450545,-0.426993878,-0.343046345,-0.523022435,0,1,5.305038069,0.456,0.016,0.443197421,0.041883908,1.963767551,1.098242494,0.565016635,0.659992776,0.778653405,,0.913963454,1.573282644,1.823401318,0.01608309,,0.042528465,0.088208645,0.139373991,4.075205172,4.164390338,0.064647791,0.103806512,TRUE,,TRUE,,5.679430236,4.523062854,0.052514128,0.037589746,4.921650815,4.08051439,0.022488127,0.025639796,1.742051034,1.659893243,0.020693264,0.081923825,0.362970595,0.043229505,0.015668272,0.016011925,0.526441514,0.079283672,0.012977316,0.023059067,0.126909607,-0.109890328,0.015281131,0.132412598,-0.460049016,-0.616439882,0.052084259,0.148768112,-1.263560328,-1.491447512,0.281647695,0.289329351
161.1292463,2.366346772,10837-6104,11.54913276,0.067117274,Er,0.444223181,,-0.253130034,-0.528530867,-0.531262921,0,1,2.078449342,-0.488,0.151,-7.642527466,0.042563196,-7.451445871,-7.598136575,0.621467498,1.648971042,,,,,,,,,,,0.32163088,0.342356099,0.03846174,0.01441423,,,,,2.009841623,1.564305052,0.047619273,0.07424593,4.683324926,4.173336406,0.032358757,0.022089895,2.1213544,2.089173882,0.018737982,0.042544703,0.254234906,0.432543317,,0.058940721,-0.271711014,-0.239561303,0.022930063,0.02030779,-0.420968453,-0.363062664,0.172749036,0.154515152,-0.221217909,-0.056018533,0.269012191,0.366516576,-0.504767084,-0.444031824,0.197969399,0.300273103
247.1851047,39.47383851,8604-12705,10.95040516,0.0271759,99,0.360347858,-0.731525853,0.486083784,-0.023422625,-0.240691717,0.03,0.98,2.906827421,-0.611,0.138,-2.792632909,0.030297742,-1.853546045,-3.290723001,1.495220825,1.713152791,,-1.105874012,,-1.105874012,,,0.16655771,,0.16655771,,0.818012904,0.55479253,0.023981497,0.009271897,,TRUE,,TRUE,2.765195456,1.817327129,0.047882564,0.052798479,3.394324372,2.780863601,0.020823533,0.010446747,2.034517578,2.027273981,0.022112017,0.079868803,0.229090425,-0.025540854,0.02194024,0.026188118,0.151372195,0.072284002,0.010792748,0.016634064,0.071964111,0.099405956,0.252416597,0.237735509,-0.297871625,-0.124784781,0.296234628,0.247499268,-0.942666989,-0.533709914,0.261098039,0.338596846
45.15626581,-1.126250457,8154-3704,10.82722792,0.0293669,Ec,0.846875002,-0.889041863,0.450030374,0.017152007,0.026324263,0.63,0.38,3.533086501,-0.7,0.497,-1.944073846,0.049600044,-0.715346479,-2.60339097,1.676386055,2.503600263,,-1.409247924,,-0.62880209,,,0.199696014,,0.160924772,,1.085047088,0.402379133,0.022354519,0.094582887,,TRUE,,TRUE,3.455547289,2.287388811,0.058809935,0.067579723,3.659112918,3.025194956,0.025439753,0.013751514,1.881256277,1.673706225,0.060394461,0.247378188,-0.014339631,-0.132747252,0.008991912,0.020835458,0.199740609,0.116491313,0.01830665,0.020743823,-0.03274971,-0.107568973,0.104503624,0.166319839,-0.383064828,-0.087482397,0.224065381,0.267847631,-1.268670068,-0.737288273,0.318594664,0.386696166
204.7951494,28.9591993,12621-12705,10.75038978,0.032547712,Sc2t,0.310114331,-1.969093282,-0.573017709,-0.407280562,-0.627908448,0.02,0.98,3.954066851,0.374,0.02,0.691817101,0.004441629,0.762038883,0.74445293,0.131401927,0.197634895,0.686378179,,,,,0.00719065,,,,,13.32990954,16.42005663,0.235418297,0.175330254,,,,,3.704582142,3.357974991,0.012341003,0.005927905,3.3849058,3.044709798,0.012651092,0.005152585,1.47316578,1.412726599,0.04268082,0.056694198,-0.1086677,-0.297180782,0.009806127,0.006676986,-0.629796526,-0.667720756,0.007988485,0.005198832,-0.409641799,-0.416232814,0.02940459,0.038264077,-0.865850525,-0.796134359,0.04501694,0.049147267,-2.147556336,-1.861346375,0.143621809,0.189708286
189.1886847,43.64360768,11953-6102,11.5411093,0.072509795,Ei,0.729819171,,0.445593238,0.197868893,0.080068483,0,1,3.376801026,-0.926,0.571,-4.100929241,0.043722158,-4.576623514,-4.183614663,0.812413892,1.83393857,,-3.053655588,,-3.003000687,,,0.275806661,,0.266233626,,0.547244905,0.568929106,0.02437638,0.01215121,,TRUE,,TRUE,3.128154842,2.679463251,0.075480979,0.065302945,4.754745156,4.15484203,0.021041473,0.023819482,2.050011429,2.040840242,0.008955511,0.032981564,0.258066703,0.150284988,0.032057926,0.018176747,0.026933863,-0.038457399,0.017716468,0.022107966,0.215738844,0.166236831,0.061832669,0.163727302,-0.183131944,-0.163127571,0.060316404,0.198037019,-1.157386648,-0.822788018,0.31551934,0.358516814
201.2272477,49.89790414,11017-3701,11.43137019,0.06856125,99,0.474918283,,,,,0.02,0.98,1.655827515,,,-7.441839039,0.062635523,-7.206100107,-8.172180539,0.808534305,2.493920777,,,,,,,,,,,0.39489632,0.418884231,0.015659729,0.011708476,,,,,1.602521761,1.027776558,0.079484347,0.094866402,4.200867703,3.98368779,0.050691069,0.025907279,2.0899964,2.063097171,0.019534195,0.062922353,0.036882062,0.173003239,0.059344124,0.028241336,-0.555355269,-0.335620652,0.048544189,0.025641086,-0.303093386,-0.058076918,0.14093653,0.430155771,-0.371357424,-0.054369202,0.237713016,0.358326031,-0.583657951,-0.390655452,0.165001465,0.275456104
195.6571618,50.43842938,11018-12702,10.61337406,0.023645166,99,0.193994079,,0.491688248,0.181086169,-0.070129654,0.02,0.98,4.110690298,,,0.505693857,0.004182404,-0.088048234,0.610164461,0.733773636,0.440800284,0.610512409,-0.59719401,0.417474555,-0.338121857,,0.007747778,0.208558324,0.034759469,0.100705147,,3.240800429,13.44435985,0.131967465,0.252780579,,TRUE,,TRUE,3.163998176,3.055322898,0.024506456,0.008362027,3.154230214,2.79022447,0.02152448,0.005655364,1.759231571,1.428731207,0.106229599,0.094828302,0.085330781,-0.268593132,0.009895488,0.005284417,-0.05636755,-0.524503196,0.018641569,0.005516007,-0.158137161,-0.342501223,0.184779742,0.06669404,-0.602969827,-0.754012672,0.177559441,0.092856422,-1.458490959,-1.831452922,0.26483862,0.288267788
145.0216957,4.623029204,10844-3701,11.41425074,0.116640456,Er,0.453054246,,,-0.500670015,,0,1,3.178247856,-1.59,0.527,-5.058191909,0.037292512,0,0,,,,,,,,,,,,,0,0,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,
195.5449831,50.29486095,11018-3702,10.06038717,0.023416847,99,0.811129569,-1.586193247,-0.535193743,-0.423125734,-0.420241561,0.03,0.97,3.500855097,,,0.575364894,0.005918903,0.686585608,0.53001475,0.167099397,0.306328376,0.584744499,,,,,0.010239182,,,,,17.21653498,24.55100172,0.383303817,0.475536049,,,,,3.558388052,3.473077048,0.007657646,0.012366364,3.266219011,3.238160276,0.006847876,0.010719013,1.361936606,1.303344304,0.037974124,0.04033345,-0.32604436,-0.269408471,0.003758909,0.006075855,-0.492131367,-0.295143228,0.005800059,0.007190545,-0.457638196,-0.518222371,0.027974218,0.04931352,-0.659782801,-0.614832781,0.029957294,0.06328793,-1.91033689,-1.81783653,0.10347721,0.141642128
164.577245,21.23374109,8448-9102,11.28539907,0.0773131,Sb?t,0.130874072,,-0.055801893,-0.241583094,-0.495460318,0,1,3.599293528,0.203,0.084,-2.233041045,0.041446771,0.097213827,-2.029272379,0.425353231,2.752246991,,,,,,,,,,,2.166152857,1.198033843,0.038197516,0.043036199,,TRUE,,TRUE,4.301820017,3.174932422,0.032984429,0.110614508,4.224512782,3.782027422,0.018480353,0.021006514,1.91622,1.973402845,0.018357253,0.041153975,0.317365423,0.072166068,0.03262807,0.030899052,-0.101106532,-0.075203515,0.009235182,0.023584907,-0.273589402,-0.171811819,0.047617364,0.149164569,-0.817141143,-0.553861477,0.059448564,0.292019786,-1.801400884,-0.864068859,0.216312226,0.348650846
254.1743971,26.83848651,11952-3704,11.17799471,0.033579044,Ei,0.604107282,,0.00348753,-0.118002497,-0.476854001,0,1,1.845439174,-1.972,0.526,-7.426140085,0.084630061,-8.313396708,-6.710213038,1.968715888,2.568217318,,,,,,,,,,,0.166563494,0.16023869,0.023785119,0.032795498,,,,,0.919050784,0.40891,0.094390939,0.110865339,3.885914835,3.145978378,0.034106616,0.024516388,2.048301089,1.974251022,0.023545357,0.06340694,0.041791715,-0.080015537,0.058032157,0.065117904,-0.373836927,-0.337049342,0.026536419,0.021170595,-0.332292364,-0.173768167,0.353837488,0.247036297,-0.134414863,0.168156665,0.246966095,0.205106747,-0.316692521,-0.052980787,0.334494193,0.249673476
117.1463193,30.1543657,8937-12701,10.41995565,0.0270549,Ser,0.949,-1.505309895,-0.127985773,-0.386218546,-0.397008713,0.98,0.02,3.192345586,-0.199,0.162,-0.296666812,0.036008879,1.473107324,0.207231248,0.723046575,1.709104478,1.63944213,,1.858418015,,,0.039029369,,0.122487222,,,8.235601925,10.28315829,0.168799967,0.159836016,,,,TRUE,3.779543911,3.222668517,0.02531731,0.032824466,3.20063994,2.992472569,0.011347753,0.014272797,1.51382236,1.42624543,0.074551181,0.222166144,-0.043686582,-0.077630684,0.006703945,0.007740898,-0.067177683,-0.021867137,0.011789636,0.009243324,-0.38530448,-0.411912982,0.055371812,0.229687291,-0.546921278,-0.443851383,0.070167513,0.248994424,-1.554902729,-1.316230175,0.150624546,0.393453879
139.895143,33.88809181,10504-3704,10.55261406,0.0214411,Ei,0.66304561,,0.04668564,-0.001438143,-0.454585084,0,1,1.738299618,-1.189,0.283,-5.790363489,0.101115961,-6.183384182,-4.600958759,2.09729342,3.124033951,,,,,,,,,,,0.397059278,0.75143676,0.01266575,0.04293589,,TRUE,,TRUE,0.999327421,0.975360389,0.085838872,0.19862805,2.987760084,2.558762062,0.032598903,0.026528681,1.968253439,2.055410636,0.047901674,0.190899344,0.2944014,0.122298769,0.053275845,,-0.201637177,-0.025244024,0.020261054,0.053070253,-0.050921284,-0.024533331,0.213775869,0.487333619,-0.331373218,-0.040855406,0.269953913,0.162820388,-0.396794252,-0.269601278,0.343536405,0.374705978
151.2337865,-0.709525621,11836-6104,11.36226303,0.08463703,Ei,0.499851887,-0.590690786,0.286768525,-0.331868612,-0.50379842,0,1,2.492926402,-0.458,0.314,-6.351121082,0.068606869,-8.583964818,-6.940601668,2.405767422,2.476199234,,,,,,,,,,,0.245278882,0.369239917,0.065285542,0.038491103,,TRUE,,TRUE,1.57228541,1.732429612,0.27258126,0.12997142,4.658544465,4.2005249,0.022086766,0.025337216,2.039457143,2.022054091,0.016702295,0.04049744,0.164277442,0.191226882,0.030748491,0.036542187,-0.171399754,-0.060800696,0.026820343,0.035414998,-0.025775164,-0.004489193,0.248863148,0.262911483,-0.008446058,-0.010348956,0.224117753,0.288595829,-0.050498658,-0.423164219,0,0.270625273
118.6704675,14.40644237,11743-6101,10.75655642,0.029140204,99,0.756092177,,-0.530745277,-0.186660113,-0.719542362,0.02,0.98,3.740394303,,,0.675470474,0.014194172,0.773581445,0.953783727,0.330276535,0.620579156,0.949217821,,0.871811275,,,0.017301956,,0.096000603,,,4.180864015,9.681737846,0.130661166,0.195335897,,,,TRUE,3.484811581,3.258842751,0.016726867,0.011116641,3.159821261,2.847862778,0.013022682,0.007266757,1.623899051,1.48117573,0.043646781,0.069364026,-0.007346875,-0.269540459,0.01795029,0.010284228,-0.40207746,-0.550453113,0.013936567,0.009924369,-0.329424658,-0.368594046,0.096050793,0.077459992,-0.767035839,-0.669013277,0.078759294,0.146108078,-1.82602987,-1.854853155,0.142205932,0.299854167
125.1779749,47.3217282,10495-12702,11.36643786,0.0542187,SBb4m(m),0.731836737,,,,,0,1,2.372963465,-0.597,0.968,-5.504696034,0.088533417,-9.868251397,-7.166062559,3.229021956,1.967939528,,,,,,,,,,,0.21606329,0.392378893,0.022388874,0.023735256,,,,,0.601514006,1.097831049,0.331661315,0.099234501,4.215973582,3.599257529,0.021651674,0.023291447,2.050717333,1.98962287,0.018235094,0.04958368,,0.406182275,,0.058692872,-0.152971498,-0.146295375,0.028817513,0.021648484,0.182560034,-0.07597052,0.237910849,0.346873613,0.13991799,-0.177903976,0,0.321453985,-0.327754767,-0.494563969,0.406411118,0.350356752
322.306046,-0.294765359,8616-12702,11.07971463,0.0305366,99,0.561215085,-1.243850365,0.697112016,0.067753031,0.019482581,0.02,0.98,4.322650487,-0.44,1.03,0.208477791,0.01180936,0.321658354,-0.205314481,1.297540559,1.777625758,0.530189969,0.476214252,0.616571473,0.718545192,,0.020129313,0.465027837,0.052898008,0.223076552,,1.105907093,1.728595414,0.022015182,0.059189563,,TRUE,,TRUE,3.903849109,2.90298826,0.045857941,0.029483518,3.738949812,2.957423606,0.021001427,0.009267432,1.950492093,1.826971913,0.027951667,0.107505083,0.131398849,-0.196392521,0.010895197,0.012410791,0.45784315,0.086193365,0.014974335,0.012367257,0.085001435,-0.075880217,0.068808038,0.158045985,-0.26767827,-0.358751108,0.105887375,0.231282304,-1.542064977,-1.228083961,0.21191954,0.265417946
140.289436,42.68685475,8250-6103,9.858672257,0.0252691,Ei,0.810045518,-1.432253018,-0.29364693,-0.375680623,-0.477423519,0,1,3.062465247,-1.057,0.28,0.0839431,0.031643663,0.367544199,0.001827515,0.35982532,1.459277343,0.536658927,,,,,0.033951692,,,,,7.751056216,6.876366715,0.249178706,0.156259089,,,,,2.861721617,2.727833311,0.019303562,0.021218058,2.679055606,2.488086013,0.013908476,0.010007844,1.503265243,1.748724206,0.053470365,0.437483323,-0.310556119,-0.301541915,0.013895739,0.010816449,-0.486301205,-0.348763716,0.01416975,0.011682099,-0.406287085,-0.364470602,0.065558713,0.181806306,-0.613499516,-0.455172766,0.045640788,0.209050581,-1.796261772,-1.60801823,0.131683836,0.257318321
117.4349265,27.85375205,8147-9101,10.50839482,0.0278594,Sc?t,0.818221572,-1.921781844,-0.464309343,-0.357295095,-0.512512316,0.03,0.97,3.533556697,-0.112,0.045,0.590900641,0.003539028,0.974014297,0.72330903,0.136272238,0.246769651,0.704719026,,1.035134871,,,0.007690859,,0.029953019,,,8.717780828,19.841394,0.261022563,0.242562529,,,,,3.561722403,3.393937939,0.006903141,0.00858479,3.16476815,3.08838098,0.004614414,0.006533587,1.482111793,1.331665012,0.046464237,0.045578319,-0.186449832,-0.320429098,0.010017351,0.003037311,-0.466733232,-0.455114853,0.009322471,0.006038409,-0.371379644,-0.43414565,0.043819888,0.030239028,-0.718763071,-0.689305178,0.042524002,0.0787896,-2.012333955,-1.948214719,0.159185493,0.165817756
198.656662,26.12397385,11004-1902,11.22235138,0.07347642,Ei(r),0.353538698,-0.740219494,0.394510054,0.215089594,-0.220677666,0,1,4.278182284,1.126,0.084,-1.191049889,0.072052308,0.687191783,-1.551752017,2.393443068,3.119548409,,-1.929211572,,-0.786237861,,,0.603159524,,0.436769463,,0.644183,0.536993315,0.015744693,0.015888275,,TRUE,,TRUE,4.853785198,3.651608516,0.200616153,0.159143957,4.56139517,4.007321288,0.015651729,0.026337008,1.64695381,1.591394113,0.010731744,0.033830945,0.02065617,-0.00156506,0.02694099,0.019406883,0.434748835,0.237900055,0.064945658,0.053667054,0.309799825,0.334890138,0.067094977,0.195566084,-0.332004543,0.005063605,0.168611752,0.216785424,-1.274125226,-1.01371691,0.121974406,0.31484578
147.6461796,4.77311762,10515-3704,10.89349469,0.0302519,Sb(r),0.737394797,-0.964905467,0.291691533,0.222021583,0.136391953,0.05,0.95,3.664545375,-0.417,0.082,-1.193235931,0.041660177,-1.546920292,-1.0825421,1.029851417,1.93814536,,-1.160829458,,-1.126580914,,,0.116691634,,0.115375554,,0.781362905,1.090610839,0.011571631,0.017352766,,TRUE,,TRUE,3.06866235,2.591404212,0.038022266,0.029647185,3.590741848,2.923441391,0.017481514,0.00972897,1.982066496,1.879085271,0.035927466,0.13271896,0.134106562,-0.152501344,0.013551648,0.011902052,0.207141542,0.046698578,0.011899756,0.009110662,0.121860295,0.095650223,0.067737528,0.103292776,-0.216299365,-0.180845727,0.185405279,0.181272974,-0.759642972,-0.845378524,0.326725879,0.276499553
117.1869229,17.96605181,10216-3701,10.64855001,0.0462185,Ei,0.436207721,-0.789413903,0.555606093,-0.056122907,-0.314937599,0,1,3.599140571,-0.669,0.829,-1.048322069,0.039943897,-0.320559236,-1.31096394,1.587139349,1.292622653,,,,,,,,,,,0.662786797,0.929837437,0.016651436,0.032811586,,TRUE,,TRUE,3.690098448,2.909166471,0.166976734,0.0860023,3.709197315,3.225063958,0.023904924,0.0132818,1.773002951,1.797830286,0.020129016,0.098991567,0.155388775,0.031970884,0.026127225,0.031892149,0.478498597,0.283398989,0.045833711,0.034386004,-0.00323851,-0.036215074,0.202921347,0.181903477,-0.38858172,-0.335587414,0.244736408,0.175999257,-0.594899531,-0.492947896,0.198731163,0.285641151
189.2465948,40.34773919,11750-6103,10.33577955,0.023683086,99,0.363515756,-2.05348473,-0.687200478,-0.455933684,-0.599325639,0.02,0.98,3.962823442,,,0.542590206,0.0046289,0.728175456,0.509240124,0.137841453,0.213552234,0.546751483,,,,,0.006409986,,,,,31.49816103,40.41721828,0.392200552,0.577299014,,,,,3.917116818,3.757379456,0.008040124,0.009761437,3.609785752,3.52976053,0.006046695,0.008978252,1.259179108,1.233490771,0.025265126,0.037724916,-0.329019407,-0.279395174,0.003377722,0.002401472,-0.59334303,-0.328658926,0.00437416,0.003136724,-0.455501083,-0.509161952,0.019789655,0.039515297,-0.741105715,-0.647680644,0.054257463,0.073240249,-2.076701892,-1.919132541,0.089499718,0.17276612
